timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1637009087047,1528,HTTP Request,200,OK,jmeter-getting 1-34,text,true,,104754,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,208,0,145
1637009087047,208,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-34,text,true,,727,126,4,4,https://www.google.com/classroom,208,0,145
1637009087257,922,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-34,text,true,,1917,123,4,4,https://classroom.google.com/,922,0,144
1637009088180,395,HTTP Request-2,200,OK,jmeter-getting 1-34,text,true,,102110,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,235,0,141
1637009087549,1738,HTTP Request,200,OK,jmeter-getting 1-35,text,true,,105851,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,211,0,149
1637009087549,211,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-35,text,true,,727,126,4,4,https://www.google.com/classroom,211,0,149
1637009087761,1136,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-35,text,true,,1917,123,4,4,https://classroom.google.com/,1136,0,134
1637009088899,388,HTTP Request-2,200,OK,jmeter-getting 1-35,text,true,,103207,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,229,0,139
1637009088045,1535,HTTP Request,200,OK,jmeter-getting 1-36,text,true,,105841,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,195,0,133
1637009088045,195,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-36,text,true,,727,126,4,4,https://www.google.com/classroom,195,0,133
1637009088241,919,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-36,text,true,,1917,123,4,4,https://classroom.google.com/,919,0,141
1637009089162,418,HTTP Request-2,200,OK,jmeter-getting 1-36,text,true,,103197,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,237,0,139
1637009088546,1697,HTTP Request,200,OK,jmeter-getting 1-37,text,true,,104768,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,210,0,148
1637009088546,210,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-37,text,true,,727,126,4,4,https://www.google.com/classroom,210,0,148
1637009088757,1111,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-37,text,true,,1917,123,4,4,https://classroom.google.com/,1111,0,150
1637009089870,373,HTTP Request-2,200,OK,jmeter-getting 1-37,text,true,,102124,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,218,0,127
1637009089048,1473,HTTP Request,200,OK,jmeter-getting 1-38,text,true,,105721,501,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,203,0,144
1637009089048,203,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-38,text,true,,727,126,3,3,https://www.google.com/classroom,203,0,144
1637009089252,903,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-38,text,true,,1917,123,3,3,https://classroom.google.com/,903,0,126
1637009090156,365,HTTP Request-2,200,OK,jmeter-getting 1-38,text,true,,103077,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,210,0,126
1637009089548,1736,HTTP Request,200,OK,jmeter-getting 1-39,text,true,,105827,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,205,0,143
1637009089548,205,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-39,text,true,,727,126,4,4,https://www.google.com/classroom,205,0,143
1637009089755,1123,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-39,text,true,,1917,123,4,4,https://classroom.google.com/,1123,0,153
1637009090880,404,HTTP Request-2,200,OK,jmeter-getting 1-39,text,true,,103183,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,246,0,148
1637009090050,1507,HTTP Request,200,OK,jmeter-getting 1-40,text,true,,104850,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,200,0,140
1637009090050,200,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-40,text,true,,727,126,4,4,https://www.google.com/classroom,200,0,140
1637009090251,923,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-40,text,true,,1917,123,4,4,https://classroom.google.com/,923,0,150
1637009091175,382,HTTP Request-2,200,OK,jmeter-getting 1-40,text,true,,102206,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,228,0,131
1637009090547,1757,HTTP Request,200,OK,jmeter-getting 1-41,text,true,,104976,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,196,0,135
1637009090547,196,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-41,text,true,,727,126,4,4,https://www.google.com/classroom,196,0,135
1637009090745,1144,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-41,text,true,,1917,123,4,4,https://classroom.google.com/,1144,0,147
1637009091891,413,HTTP Request-2,200,OK,jmeter-getting 1-41,text,true,,102332,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,249,0,152
1637009091046,1503,HTTP Request,200,OK,jmeter-getting 1-42,text,true,,104922,501,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,187,0,128
1637009091046,187,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-42,text,true,,727,126,3,3,https://www.google.com/classroom,187,0,128
1637009091234,921,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-42,text,true,,1917,123,3,3,https://classroom.google.com/,921,0,137
1637009092157,392,HTTP Request-2,200,OK,jmeter-getting 1-42,text,true,,102278,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,233,0,139
1637009091548,1727,HTTP Request,200,OK,jmeter-getting 1-43,text,true,,105943,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,210,0,149
1637009091548,210,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-43,text,true,,727,126,4,4,https://www.google.com/classroom,210,0,149
1637009091759,1111,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-43,text,true,,1917,123,4,4,https://classroom.google.com/,1111,0,148
1637009092871,404,HTTP Request-2,200,OK,jmeter-getting 1-43,text,true,,103299,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,240,0,147
1637009092048,1561,HTTP Request,200,OK,jmeter-getting 1-44,text,true,,105909,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,207,0,147
1637009092048,208,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-44,text,true,,727,126,4,4,https://www.google.com/classroom,207,0,147
1637009092257,919,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-44,text,true,,1917,123,4,4,https://classroom.google.com/,919,0,143
1637009093178,431,HTTP Request-2,200,OK,jmeter-getting 1-44,text,true,,103265,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,267,0,161
1637009092551,1721,HTTP Request,200,OK,jmeter-getting 1-45,text,true,,104784,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,205,0,143
1637009092551,205,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-45,text,true,,727,126,4,4,https://www.google.com/classroom,205,0,143
1637009092757,1132,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-45,text,true,,1917,123,4,4,https://classroom.google.com/,1132,0,130
1637009093890,382,HTTP Request-2,200,OK,jmeter-getting 1-45,text,true,,102140,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,231,0,134
1637009093048,1491,HTTP Request,200,OK,jmeter-getting 1-46,text,true,,105629,501,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,206,0,144
1637009093048,206,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-46,text,true,,727,126,3,3,https://www.google.com/classroom,206,0,144
1637009093256,925,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-46,text,true,,1917,123,3,3,https://classroom.google.com/,925,0,146
1637009094182,357,HTTP Request-2,200,OK,jmeter-getting 1-46,text,true,,102985,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,210,0,124
1637009093548,1749,HTTP Request,200,OK,jmeter-getting 1-47,text,true,,104856,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,218,0,160
1637009093548,218,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-47,text,true,,727,126,4,4,https://www.google.com/classroom,218,0,160
1637009093768,1141,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-47,text,true,,1917,123,4,4,https://classroom.google.com/,1141,0,138
1637009094910,387,HTTP Request-2,200,OK,jmeter-getting 1-47,text,true,,102212,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,236,0,143
1637009094046,1541,HTTP Request,200,OK,jmeter-getting 1-48,text,true,,105885,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,207,0,144
1637009094046,207,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-48,text,true,,727,126,4,4,https://www.google.com/classroom,207,0,144
1637009094253,932,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-48,text,true,,1917,123,4,4,https://classroom.google.com/,931,0,151
1637009095186,401,HTTP Request-2,200,OK,jmeter-getting 1-48,text,true,,103241,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,241,0,144
1637009094549,1254,HTTP Request,200,OK,jmeter-getting 1-49,text,true,,105995,501,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,209,0,149
1637009094549,209,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-49,text,true,,727,126,3,3,https://www.google.com/classroom,209,0,149
1637009094759,672,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-49,text,true,,1917,123,3,3,https://classroom.google.com/,672,0,152
1637009095431,372,HTTP Request-2,200,OK,jmeter-getting 1-49,text,true,,103351,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,215,0,122
1637009095049,1502,HTTP Request,200,OK,jmeter-getting 1-50,text,true,,104902,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,218,0,154
1637009095049,218,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-50,text,true,,727,126,4,4,https://www.google.com/classroom,218,0,154
1637009095268,912,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-50,text,true,,1917,123,4,4,https://classroom.google.com/,912,0,140
1637009096183,369,HTTP Request-2,200,OK,jmeter-getting 1-50,text,true,,102258,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,217,0,122
1637009095548,1752,HTTP Request,200,OK,jmeter-getting 1-51,text,true,,105715,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,187,0,130
1637009095548,187,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-51,text,true,,727,126,4,4,https://www.google.com/classroom,187,0,130
1637009095737,1173,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-51,text,true,,1917,123,4,4,https://classroom.google.com/,1173,0,142
1637009096911,389,HTTP Request-2,200,OK,jmeter-getting 1-51,text,true,,103071,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,224,0,129
1637009096047,1547,HTTP Request,200,OK,jmeter-getting 1-52,text,true,,105741,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,214,0,155
1637009096047,214,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-52,text,true,,727,126,4,4,https://www.google.com/classroom,214,0,155
1637009096262,914,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-52,text,true,,1917,123,4,4,https://classroom.google.com/,914,0,135
1637009097178,416,HTTP Request-2,200,OK,jmeter-getting 1-52,text,true,,103097,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,251,0,153
1637009096549,1744,HTTP Request,200,OK,jmeter-getting 1-53,text,true,,105987,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,212,0,152
1637009096549,212,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-53,text,true,,727,126,4,4,https://www.google.com/classroom,212,0,152
1637009096762,1129,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-53,text,true,,1917,123,4,4,https://classroom.google.com/,1129,0,130
1637009097893,400,HTTP Request-2,200,OK,jmeter-getting 1-53,text,true,,103343,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,236,0,139
1637009097046,1540,HTTP Request,200,OK,jmeter-getting 1-54,text,true,,104934,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,206,0,146
1637009097046,206,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-54,text,true,,727,126,4,4,https://www.google.com/classroom,206,0,146
1637009097254,931,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-54,text,true,,1917,123,4,4,https://classroom.google.com/,931,0,148
1637009098185,401,HTTP Request-2,200,OK,jmeter-getting 1-54,text,true,,102290,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,239,0,140
1637009097548,1732,HTTP Request,200,OK,jmeter-getting 1-55,text,true,,105871,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,193,0,130
1637009097548,193,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-55,text,true,,727,126,4,4,https://www.google.com/classroom,193,0,130
1637009097742,1152,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-55,text,true,,1917,123,4,4,https://classroom.google.com/,1152,0,150
1637009098895,385,HTTP Request-2,200,OK,jmeter-getting 1-55,text,true,,103227,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,236,0,139
1637009098050,1354,HTTP Request,200,OK,jmeter-getting 1-56,text,true,,104876,501,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,188,0,128
1637009098050,188,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-56,text,true,,727,126,3,3,https://www.google.com/classroom,188,0,128
1637009098239,783,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-56,text,true,,1917,123,3,3,https://classroom.google.com/,783,0,135
1637009099024,380,HTTP Request-2,200,OK,jmeter-getting 1-56,text,true,,102232,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,219,0,128
1637009098549,1508,HTTP Request,200,OK,jmeter-getting 1-57,text,true,,105764,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,192,0,131
1637009098549,192,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-57,text,true,,727,126,4,4,https://www.google.com/classroom,192,0,131
1637009098742,906,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-57,text,true,,1917,123,4,4,https://classroom.google.com/,905,0,126
1637009099650,407,HTTP Request-2,200,OK,jmeter-getting 1-57,text,true,,103120,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,246,0,152
1637009099048,1720,HTTP Request,200,OK,jmeter-getting 1-58,text,true,,104856,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,187,0,127
1637009099048,187,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-58,text,true,,727,126,4,4,https://www.google.com/classroom,187,0,127
1637009099235,1136,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-58,text,true,,1917,123,4,4,https://classroom.google.com/,1136,0,129
1637009100373,395,HTTP Request-2,200,OK,jmeter-getting 1-58,text,true,,102212,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,242,0,142
1637009099550,1512,HTTP Request,200,OK,jmeter-getting 1-59,text,true,,104736,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,193,0,136
1637009099550,193,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-59,text,true,,727,126,4,4,https://www.google.com/classroom,193,0,136
1637009099745,930,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-59,text,true,,1917,123,4,4,https://classroom.google.com/,930,0,147
1637009100676,386,HTTP Request-2,200,OK,jmeter-getting 1-59,text,true,,102092,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,234,0,140
1637009100049,1708,HTTP Request,200,OK,jmeter-getting 1-60,text,true,,104764,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,176,0,121
1637009100049,176,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-60,text,true,,727,126,4,4,https://www.google.com/classroom,176,0,121
1637009100226,1159,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-60,text,true,,1917,123,4,4,https://classroom.google.com/,1159,0,137
1637009101386,370,HTTP Request-2,200,OK,jmeter-getting 1-60,text,true,,102120,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,216,0,129
1637009100550,1501,HTTP Request,200,OK,jmeter-getting 1-61,text,true,,104900,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,198,0,136
1637009100550,198,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-61,text,true,,727,126,4,4,https://www.google.com/classroom,198,0,136
1637009100749,921,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-61,text,true,,1917,123,4,4,https://classroom.google.com/,921,0,139
1637009101672,379,HTTP Request-2,200,OK,jmeter-getting 1-61,text,true,,102256,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,223,0,124
1637009101048,1139,HTTP Request,200,OK,jmeter-getting 1-62,text,true,,105871,501,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,184,0,125
1637009101048,184,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-62,text,true,,727,126,3,3,https://www.google.com/classroom,184,0,125
1637009101233,564,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-62,text,true,,1917,123,3,3,https://classroom.google.com/,564,0,137
1637009101797,390,HTTP Request-2,200,OK,jmeter-getting 1-62,text,true,,103227,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,224,0,134
1637009101546,1002,HTTP Request,200,OK,jmeter-getting 1-63,text,true,,104906,501,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,194,0,134
1637009101546,194,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-63,text,true,,727,126,3,3,https://www.google.com/classroom,194,0,134
1637009101740,431,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-63,text,true,,1917,123,3,3,https://classroom.google.com/,431,0,124
1637009102172,376,HTTP Request-2,200,OK,jmeter-getting 1-63,text,true,,102262,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,224,0,136
1637009102047,1583,HTTP Request,200,OK,jmeter-getting 1-64,text,true,,104894,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,205,0,143
1637009102047,205,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-64,text,true,,727,126,4,4,https://www.google.com/classroom,205,0,143
1637009102252,925,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-64,text,true,,1917,123,4,4,https://classroom.google.com/,925,0,146
1637009103178,452,HTTP Request-2,200,OK,jmeter-getting 1-64,text,true,,102250,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,285,0,148
1637009102547,1281,HTTP Request,200,OK,jmeter-getting 1-65,text,true,,105823,501,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,188,0,128
1637009102547,188,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-65,text,true,,727,126,3,3,https://www.google.com/classroom,188,0,128
1637009102736,691,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-65,text,true,,1917,123,3,3,https://classroom.google.com/,691,0,147
1637009103429,399,HTTP Request-2,200,OK,jmeter-getting 1-65,text,true,,103179,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,243,0,143
1637009103048,1522,HTTP Request,200,OK,jmeter-getting 1-66,text,true,,105921,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,217,0,150
1637009103048,217,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-66,text,true,,727,126,4,4,https://www.google.com/classroom,217,0,150
1637009103267,924,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-66,text,true,,1917,123,4,4,https://classroom.google.com/,924,0,146
1637009104192,378,HTTP Request-2,200,OK,jmeter-getting 1-66,text,true,,103277,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,223,0,124
1637009103548,1768,HTTP Request,200,OK,jmeter-getting 1-67,text,true,,105951,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,196,0,138
1637009103548,196,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-67,text,true,,727,126,4,4,https://www.google.com/classroom,196,0,138
