timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1637009103745,1170,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-67,text,true,,1917,123,4,4,https://classroom.google.com/,1170,0,149
1637009104917,399,HTTP Request-2,200,OK,jmeter-getting 1-67,text,true,,103307,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,232,0,137
1637009104047,1765,HTTP Request,200,OK,jmeter-getting 1-68,text,true,,104832,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,216,0,155
1637009104047,216,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-68,text,true,,727,126,4,4,https://www.google.com/classroom,216,0,155
1637009104264,1131,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-68,text,true,,1917,123,4,4,https://classroom.google.com/,1131,0,129
1637009105397,415,HTTP Request-2,200,OK,jmeter-getting 1-68,text,true,,102188,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,248,0,151
1637009104546,1835,HTTP Request,200,OK,jmeter-getting 1-69,text,true,,105867,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,187,0,129
1637009104546,187,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-69,text,true,,727,126,4,4,https://www.google.com/classroom,187,0,129
1637009104735,1238,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-69,text,true,,1917,123,4,4,https://classroom.google.com/,1238,0,137
1637009105974,407,HTTP Request-2,200,OK,jmeter-getting 1-69,text,true,,103223,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,243,0,147
1637009105049,1544,HTTP Request,200,OK,jmeter-getting 1-70,text,true,,106001,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,208,0,145
1637009105049,208,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-70,text,true,,727,126,4,4,https://www.google.com/classroom,208,0,145
1637009105259,920,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-70,text,true,,1917,123,4,4,https://classroom.google.com/,920,0,146
1637009106180,413,HTTP Request-2,200,OK,jmeter-getting 1-70,text,true,,103357,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,243,0,144
1637009105549,1728,HTTP Request,200,OK,jmeter-getting 1-71,text,true,,105839,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,208,0,148
1637009105549,208,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-71,text,true,,727,126,4,4,https://www.google.com/classroom,208,0,148
1637009105759,1135,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-71,text,true,,1917,123,4,4,https://classroom.google.com/,1135,0,146
1637009106895,382,HTTP Request-2,200,OK,jmeter-getting 1-71,text,true,,103195,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,226,0,136
1637009106047,1559,HTTP Request,200,OK,jmeter-getting 1-72,text,true,,105981,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,214,0,154
1637009106047,214,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-72,text,true,,727,126,4,4,https://www.google.com/classroom,214,0,154
1637009106261,917,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-72,text,true,,1917,123,4,4,https://classroom.google.com/,917,0,136
1637009107180,426,HTTP Request-2,200,OK,jmeter-getting 1-72,text,true,,103337,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,258,0,152
1637009106546,1764,HTTP Request,200,OK,jmeter-getting 1-73,text,true,,105835,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,182,0,126
1637009106546,182,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-73,text,true,,727,126,4,4,https://www.google.com/classroom,182,0,126
1637009106729,1168,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-73,text,true,,1917,123,4,4,https://classroom.google.com/,1168,0,136
1637009107899,411,HTTP Request-2,200,OK,jmeter-getting 1-73,text,true,,103191,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,249,0,151
1637009107047,1518,HTTP Request,200,OK,jmeter-getting 1-74,text,true,,104802,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,204,0,144
1637009107047,205,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-74,text,true,,727,126,4,4,https://www.google.com/classroom,204,0,144
1637009107253,921,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-74,text,true,,1917,123,4,4,https://classroom.google.com/,921,0,145
1637009108176,389,HTTP Request-2,200,OK,jmeter-getting 1-74,text,true,,102158,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,224,0,134
1637009107568,1708,HTTP Request,200,OK,jmeter-getting 1-75,text,true,,104800,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,196,0,137
1637009107568,196,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-75,text,true,,727,126,4,4,https://www.google.com/classroom,196,0,137
1637009107766,1125,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-75,text,true,,1917,123,4,4,https://classroom.google.com/,1125,0,147
1637009108893,383,HTTP Request-2,200,OK,jmeter-getting 1-75,text,true,,102156,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,231,0,146
1637009108049,1529,HTTP Request,200,OK,jmeter-getting 1-76,text,true,,105873,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,216,0,152
1637009108049,216,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-76,text,true,,727,126,4,4,https://www.google.com/classroom,216,0,152
1637009108265,902,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-76,text,true,,1917,123,4,4,https://classroom.google.com/,902,0,130
1637009109169,409,HTTP Request-2,200,OK,jmeter-getting 1-76,text,true,,103229,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,246,0,156
1637009108547,1731,HTTP Request,200,OK,jmeter-getting 1-77,text,true,,104832,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,211,0,152
1637009108547,211,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-77,text,true,,727,126,4,4,https://www.google.com/classroom,211,0,152
1637009108759,1123,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-77,text,true,,1917,123,4,4,https://classroom.google.com/,1123,0,150
1637009109883,395,HTTP Request-2,200,OK,jmeter-getting 1-77,text,true,,102188,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,223,0,129
1637009109047,1513,HTTP Request,200,OK,jmeter-getting 1-78,text,true,,104886,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,213,0,152
1637009109047,214,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-78,text,true,,727,126,4,4,https://www.google.com/classroom,213,0,152
1637009109262,926,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-78,text,true,,1917,123,4,4,https://classroom.google.com/,926,0,146
1637009110189,371,HTTP Request-2,200,OK,jmeter-getting 1-78,text,true,,102242,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,218,0,128
1637009110046,959,HTTP Request,200,OK,jmeter-getting 1-80,text,true,,105855,501,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,196,0,137
1637009110046,196,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-80,text,true,,727,126,3,3,https://www.google.com/classroom,196,0,137
1637009110242,350,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-80,text,true,,1917,123,3,3,https://classroom.google.com/,350,0,153
1637009110594,411,HTTP Request-2,200,OK,jmeter-getting 1-80,text,true,,103211,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,240,0,138
1637009109547,1751,HTTP Request,200,OK,jmeter-getting 1-79,text,true,,104844,501,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,223,0,160
1637009109547,223,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-79,text,true,,727,126,3,3,https://www.google.com/classroom,223,0,160
1637009109771,1127,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-79,text,true,,1917,123,3,3,https://classroom.google.com/,1127,0,131
1637009110899,399,HTTP Request-2,200,OK,jmeter-getting 1-79,text,true,,102200,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,237,0,143
1637009110548,1070,HTTP Request,200,OK,jmeter-getting 1-81,text,true,,105917,501,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,220,0,158
1637009110548,220,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-81,text,true,,727,126,3,3,https://www.google.com/classroom,220,0,158
1637009110769,452,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-81,text,true,,1917,123,3,3,https://classroom.google.com/,452,0,144
1637009111223,395,HTTP Request-2,200,OK,jmeter-getting 1-81,text,true,,103273,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,235,0,141
1637009111048,1052,HTTP Request,200,OK,jmeter-getting 1-82,text,true,,105879,501,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,201,0,144
1637009111048,202,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-82,text,true,,727,126,3,3,https://www.google.com/classroom,201,0,144
1637009111250,459,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-82,text,true,,1917,123,3,3,https://classroom.google.com/,459,0,145
1637009111711,389,HTTP Request-2,200,OK,jmeter-getting 1-82,text,true,,103235,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,227,0,132
1637009111546,907,HTTP Request,200,OK,jmeter-getting 1-83,text,true,,104736,501,2,2,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,187,0,130
1637009111546,187,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-83,text,true,,727,126,2,2,https://www.google.com/classroom,187,0,130
1637009111734,320,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-83,text,true,,1917,123,2,2,https://classroom.google.com/,320,0,128
1637009112055,398,HTTP Request-2,200,OK,jmeter-getting 1-83,text,true,,102092,252,2,2,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,234,0,140
1637009112047,1512,HTTP Request,200,OK,jmeter-getting 1-84,text,true,,105881,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,200,0,139
1637009112047,200,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-84,text,true,,727,126,4,4,https://www.google.com/classroom,200,0,139
1637009112249,933,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-84,text,true,,1917,123,4,4,https://classroom.google.com/,933,0,146
1637009113184,375,HTTP Request-2,200,OK,jmeter-getting 1-84,text,true,,103237,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,221,0,132
1637009112547,1745,HTTP Request,200,OK,jmeter-getting 1-85,text,true,,104892,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,205,0,144
1637009112547,205,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-85,text,true,,727,126,4,4,https://www.google.com/classroom,205,0,144
1637009112754,1147,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-85,text,true,,1917,123,4,4,https://classroom.google.com/,1147,0,136
1637009113903,389,HTTP Request-2,200,OK,jmeter-getting 1-85,text,true,,102248,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,233,0,138
1637009113049,1511,HTTP Request,200,OK,jmeter-getting 1-86,text,true,,104822,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,199,0,139
1637009113049,199,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-86,text,true,,727,126,4,4,https://www.google.com/classroom,199,0,139
1637009113249,926,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-86,text,true,,1917,123,4,4,https://classroom.google.com/,926,0,143
1637009114175,385,HTTP Request-2,200,OK,jmeter-getting 1-86,text,true,,102178,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,233,0,146
1637009113549,1738,HTTP Request,200,OK,jmeter-getting 1-87,text,true,,104892,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,207,0,148
1637009113549,207,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-87,text,true,,727,126,4,4,https://www.google.com/classroom,207,0,148
1637009113756,1131,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-87,text,true,,1917,123,4,4,https://classroom.google.com/,1131,0,153
1637009114889,398,HTTP Request-2,200,OK,jmeter-getting 1-87,text,true,,102248,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,240,0,148
1637009114047,1548,HTTP Request,200,OK,jmeter-getting 1-88,text,true,,105801,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,205,0,146
1637009114047,205,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-88,text,true,,727,126,4,4,https://www.google.com/classroom,205,0,146
1637009114253,933,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-88,text,true,,1917,123,4,4,https://classroom.google.com/,933,0,152
1637009115188,407,HTTP Request-2,200,OK,jmeter-getting 1-88,text,true,,103157,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,244,0,151
1637009114547,1149,HTTP Request,200,OK,jmeter-getting 1-89,text,true,,104830,501,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,214,0,152
1637009114547,214,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-89,text,true,,727,126,3,3,https://www.google.com/classroom,214,0,152
1637009114762,549,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-89,text,true,,1917,123,3,3,https://classroom.google.com/,548,0,153
1637009115311,385,HTTP Request-2,200,OK,jmeter-getting 1-89,text,true,,102186,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,232,0,138
1637009115048,1058,HTTP Request,200,OK,jmeter-getting 1-90,text,true,,105843,501,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,211,0,150
1637009115048,212,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-90,text,true,,727,126,3,3,https://www.google.com/classroom,211,0,150
1637009115261,453,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-90,text,true,,1917,123,3,3,https://classroom.google.com/,453,0,140
1637009115715,391,HTTP Request-2,200,OK,jmeter-getting 1-90,text,true,,103199,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,231,0,134
1637009115547,946,HTTP Request,200,OK,jmeter-getting 1-91,text,true,,105845,501,2,2,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,210,0,150
1637009115547,210,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-91,text,true,,727,126,2,2,https://www.google.com/classroom,210,0,150
1637009115759,328,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-91,text,true,,1917,123,2,2,https://classroom.google.com/,328,0,136
1637009116088,405,HTTP Request-2,200,OK,jmeter-getting 1-91,text,true,,103201,252,2,2,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,242,0,152
1637009116049,1512,HTTP Request,200,OK,jmeter-getting 1-92,text,true,,104814,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,206,0,147
1637009116049,206,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-92,text,true,,727,126,4,4,https://www.google.com/classroom,206,0,147
1637009116256,926,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-92,text,true,,1917,123,4,4,https://classroom.google.com/,926,0,152
1637009117183,378,HTTP Request-2,200,OK,jmeter-getting 1-92,text,true,,102170,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,219,0,126
1637009116549,1741,HTTP Request,200,OK,jmeter-getting 1-93,text,true,,104888,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,206,0,145
1637009116549,207,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-93,text,true,,727,126,4,4,https://www.google.com/classroom,206,0,145
1637009116757,1141,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-93,text,true,,1917,123,4,4,https://classroom.google.com/,1141,0,150
1637009117899,391,HTTP Request-2,200,OK,jmeter-getting 1-93,text,true,,102244,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,235,0,138
1637009117047,1482,HTTP Request,200,OK,jmeter-getting 1-94,text,true,,104854,501,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,189,0,128
1637009117047,189,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-94,text,true,,727,126,3,3,https://www.google.com/classroom,189,0,128
1637009117236,921,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-94,text,true,,1917,123,3,3,https://classroom.google.com/,921,0,134
1637009118159,370,HTTP Request-2,200,OK,jmeter-getting 1-94,text,true,,102210,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,215,0,128
1637009117548,1732,HTTP Request,200,OK,jmeter-getting 1-95,text,true,,104756,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,215,0,152
1637009117548,215,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-95,text,true,,727,126,4,4,https://www.google.com/classroom,215,0,152
1637009117764,1105,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-95,text,true,,1917,123,4,4,https://classroom.google.com/,1105,0,149
1637009118871,409,HTTP Request-2,200,OK,jmeter-getting 1-95,text,true,,102112,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,246,0,152
1637009118049,1486,HTTP Request,200,OK,jmeter-getting 1-96,text,true,,105749,501,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,197,0,139
1637009118049,197,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-96,text,true,,727,126,3,3,https://www.google.com/classroom,197,0,139
1637009118247,897,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-96,text,true,,1917,123,3,3,https://classroom.google.com/,897,0,122
1637009119145,390,HTTP Request-2,200,OK,jmeter-getting 1-96,text,true,,103105,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,238,0,142
1637009118563,1705,HTTP Request,200,OK,jmeter-getting 1-97,text,true,,105783,501,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,209,0,150
1637009118563,209,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-97,text,true,,727,126,4,4,https://www.google.com/classroom,209,0,150
1637009118773,1088,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-97,text,true,,1917,123,4,4,https://classroom.google.com/,1088,0,134
1637009119862,406,HTTP Request-2,200,OK,jmeter-getting 1-97,text,true,,103139,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,245,0,147
1637009119048,1525,HTTP Request,200,OK,jmeter-getting 1-98,text,true,,104866,501,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,214,0,153
1637009119048,214,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-98,text,true,,727,126,3,3,https://www.google.com/classroom,214,0,153
1637009119264,927,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-98,text,true,,1917,123,3,3,https://classroom.google.com/,926,0,149
1637009120192,381,HTTP Request-2,200,OK,jmeter-getting 1-98,text,true,,102222,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,227,0,127
1637009119548,1298,HTTP Request,200,OK,jmeter-getting 1-99,text,true,,105895,501,2,2,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,217,0,154
1637009119548,218,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-99,text,true,,727,126,2,2,https://www.google.com/classroom,217,0,154
1637009119767,674,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-99,text,true,,1917,123,2,2,https://classroom.google.com/,674,0,154
1637009120442,404,HTTP Request-2,200,OK,jmeter-getting 1-99,text,true,,103251,252,2,2,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,242,0,150
1637009120049,1547,HTTP Request,200,OK,jmeter-getting 1-100,text,true,,105845,501,1,1,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,204,0,146
1637009120049,204,HTTP Request-0,301,Moved Permanently,jmeter-getting 1-100,text,true,,727,126,1,1,https://www.google.com/classroom,204,0,146
1637009120254,923,HTTP Request-1,302,Moved Temporarily,jmeter-getting 1-100,text,true,,1917,123,1,1,https://classroom.google.com/,923,0,138
1637009121177,418,HTTP Request-2,200,OK,jmeter-getting 1-100,text,true,,103201,252,1,1,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,255,0,152
